Bin,Number of Images,Number of Sections,Number of Sentences,Number of Words,Number of References,Subjectivity,Polarity,PagesViews,Revisions
Regular,11,10,78,2365,7,0.346061334,0.072486433,31470,24
Regular,3,4,20,327,11,0.425858586,0.126590909,26809,25
Regular,0,0,9,170,4,0.319871795,0.040384615,756,3
Regular,2,5,4,104,0,0.138392857,0,197,1
Regular,2,0,4,38,0,0.25,-0.175,141,5
Regular,1,0,1,4,0,0,0,1059,-1
Regular,1,0,3,49,1,0.3725,-0.167916667,165,-1
Regular,2,0,3,25,1,0,0,300,7
Regular,1,0,3,27,2,0,0,25,5
Regular,6,4,31,696,0,0.438087028,0.110311987,6347,4
Regular,1,0,3,106,0,0.683838384,0.348484848,474,-1
Regular,1,6,10,323,5,0.278070175,0.096491228,1570,10
Regular,18,7,46,1347,10,0.413577014,0.182745659,46838,27
Regular,2,4,8,159,1,0.171984127,0.071587302,641,1
Regular,0,4,19,417,3,0.472839506,0.033024691,1449,7
Regular,1,5,28,631,16,0.191359541,-0.009889435,10520,2
Regular,2,0,10,266,1,0.307440476,0.061383929,13233,1
Regular,0,0,18,484,6,0.461776402,0.205109232,885,3
Regular,0,8,25,494,1,0.325313589,0.090670732,837,-1
Regular,2,0,3,39,2,0.125,0,113,-1
Regular,9,0,4,98,0,0.179166667,0.045833333,472,2
Regular,3,0,5,127,0,0.212142857,0.073214286,1894,3
Regular,1,0,7,191,4,0.197619048,0.055952381,10603,-1
Regular,0,6,5,218,1,0.321038961,0.123549784,293,12
Regular,1,4,1,11,0,0.4,0,2293,-1
Regular,1,7,19,485,5,0.417753623,0.203623188,484,2
Regular,0,5,17,272,10,0.287719298,0.076973684,3158,1
Regular,1,3,3,36,0,0.071428571,-0.023809524,729,-1
Regular,65,15,1,26,0,0.1,0,1544,3
Regular,1,5,24,431,0,0.367195767,0.046772487,1125,2
Regular,2,0,3,21,0,0,0,558,-1
Regular,2,0,10,186,5,0.308608059,-0.029761905,307,1
Regular,1,3,14,518,0,0.434755245,-0.117214452,679,-1
Regular,3,0,2,51,0,0.285714286,-0.1,614,2
Regular,0,4,2,12,1,0,0,104,-1
Regular,1,0,1,11,1,0,0,177,-1
Regular,0,0,10,172,3,0.05,0,1945,7
Regular,9,14,113,2559,9,0.385500291,0.148730855,2454,2
Regular,0,6,3,67,0,0.36,-0.03,3923,1
Regular,0,0,3,19,1,0,0,96,-1
Regular,2,4,1,20,0,0,0,525,-1
Regular,4,0,14,510,1,0.31497605,0.12020757,2523,3
Regular,1,3,3,36,0,0.071428571,-0.023809524,729,-1
Regular,5,4,1,42,0,0,0,332,-1
Regular,2,0,5,117,0,0.160714286,0.035714286,11514,4
Regular,1,0,1,6,0,0,0,373,-1
Regular,2,0,11,184,2,0.391666667,0.193333333,1225,1
Regular,1,5,11,250,5,0.352592593,0.147407407,6209,4
Regular,5,8,22,416,10,0.350559582,0.024198426,11924,5
Regular,2,0,4,53,3,0.27,0.08,47,2
Regular,6,0,12,242,3,0.309325397,0.112996032,229,3
Regular,1,0,1,25,0,0.466666667,0.033333333,354,-1
Regular,0,0,3,28,1,0.454545455,0.136363636,466,-1
Regular,1,0,14,359,4,0.245128205,0.01,3153,1
Regular,2,0,3,76,2,0.16,0.02,234,-1
Regular,3,4,20,327,11,0.425858586,0.126590909,26809,25
Regular,2,8,12,230,11,0.383846154,0.1325,5133,16
Regular,0,0,15,396,0,0.450824176,0.224954212,2447,1
Regular,1,0,23,787,0,0.457598846,0.12287013,544,5
Regular,1,0,1,5,0,0,0,6890,-1
Regular,2,7,47,1375,7,0.371732362,0.12614354,3973,2
Regular,1,4,11,327,2,0.347619048,0.01547619,15323,11
Regular,2,5,29,766,3,0.305864198,0.033564815,976,20
Regular,4,5,4,76,3,0.479166667,0.083333333,251,1
Regular,0,0,1,14,0,0,0,212,1
Regular,1,5,2,36,1,0,0,Not Available,18
Regular,1,0,9,181,3,0.311634199,0.045454545,627,2
Regular,0,1,3,31,0,0.1,0,228,-1
Regular,2,7,47,1375,7,0.371732362,0.12614354,3973,2
Regular,2,0,17,362,0,0.169444444,-0.038888889,652,1
Regular,0,0,4,154,3,0.27,0.177916667,199,1
Regular,1,7,17,391,5,0.352205882,0.201715686,4110,7
Regular,1,0,1,5,0,0,0,628,2
Regular,6,0,12,311,2,0.356095041,-0.05464876,477,4
Regular,1,0,3,106,0,0.683838384,0.348484848,474,-1
Regular,4,0,1,19,0,0,0,532,1
Regular,2,4,3,64,0,0.570238095,0.035714286,444,2
Regular,0,3,1,8,0,0.1,0,280,-1
Regular,1,8,29,719,2,0.425833333,0.035965368,20654,102
Regular,1,0,23,787,0,0.457598846,0.12287013,544,5
Regular,2,0,3,39,2,0.125,0,113,-1
Regular,2,0,3,70,3,0.366666667,0,357,12
Regular,3,0,13,272,3,0.32047619,-0.090380952,428,2
Regular,0,0,2,27,2,0,0,124,1
Regular,1,7,19,485,5,0.417753623,0.203623188,484,2
Regular,1,0,4,72,1,0.145833333,-0.006944444,1502,1
Regular,0,0,1,20,0,0,0,297,6
Regular,2,0,7,218,0,0.384199134,0.080735931,587,4
Regular,0,5,15,403,5,0.329331008,0.140600449,25548,5
Regular,1,0,1,13,0,0.2,-0.1,Not Available,3
Regular,1,0,29,472,2,0.508558923,0.170739899,11323,-1
Regular,2,0,2,15,1,0,0,117,1
Regular,0,8,7,225,10,0.389285714,0.041666667,1980,-1
Regular,1,0,1,5,0,0,0,189,1
Regular,2,0,2,22,0,0,0,1065,3
Regular,1,0,1,4,0,0,0,10781,6
Regular,1,8,3,210,0,0.540584416,0.229675325,404,-1
Regular,4,0,2,26,1,0,0,2263,-1
Regular,0,0,2,12,0,0.5,0.5,108,-1
Regular,4,6,28,886,12,0.230272109,0.03622449,9079,7
Regular,1,3,5,102,1,0.30530303,0.242424242,2335,1
Regular,1,5,8,146,0,0.283333333,0.066666667,266,3
Regular,1,0,1,6,0,0,0,1081,-1
Regular,4,0,9,137,2,0.4,0.35,249,1
Regular,1,0,11,393,0,0.414824561,0.174868421,583,6
Regular,2,4,1,16,0,0.151515152,0.045454545,133,2
Regular,1,0,1,6,0,0,0,373,-1
Regular,2,3,2,49,3,0.495,0.75,18312,2
Regular,4,0,14,510,1,0.31497605,0.12020757,2523,3
Regular,3,6,16,379,3,0.395050125,0.090538847,8128,2
Regular,2,6,11,314,10,0.341386555,0.048147441,2554,12
Regular,1,0,3,32,1,0.25,0,1053,-1
Regular,0,0,7,147,2,0.362012987,0.124675325,485,1
Regular,0,0,1,25,0,0,0,1049,2
Regular,2,4,8,445,2,0.323065476,0.028738839,10012,3
Regular,2,0,3,51,2,0,0,152,-1
Regular,1,4,23,630,3,0.341359701,0.071245573,2801,5
Regular,7,9,35,889,13,0.261461676,0.073654189,7005,16
Regular,1,5,23,572,9,0.296666667,0.040666667,2028,2
Regular,0,0,3,65,0,0.151136364,0.059090909,921,1
Regular,0,4,10,195,5,0.34186344,0.039020071,5733,5
Regular,0,0,7,427,1,0.38030303,0.048061497,171,4
Regular,2,0,1,47,0,0.485714286,0,1839,5
Regular,0,0,4,40,2,0.166666667,-0.166666667,78,-1
Regular,2,0,6,137,3,0.393333333,0.299166667,4188,2
Regular,4,0,2,26,1,0,0,2263,-1
Regular,2,4,8,233,0,0.460648148,0.111111111,4706,1
Regular,0,7,4,332,8,0.474879227,0.078019324,1407,3
Regular,2,0,1,10,0,0,0,167,-1
Regular,0,7,7,180,3,0.351458333,0.06625,4115,5
Regular,8,9,44,1195,10,0.441033243,0.027183288,442824,27
Regular,4,6,31,817,21,0.313804167,0.060496469,2554,4
Regular,3,0,7,64,2,0.7,0.05,499,-1
Regular,1,0,4,74,0,0.375,0.375,240,-1
Regular,1,8,74,2050,6,0.453655286,0.055621352,656,1
Regular,3,0,2,15,1,0,0,706,1
Regular,3,8,5,99,6,0,0,1264,1
Regular,9,0,3,98,2,0.426851852,0.148148148,1221,-1
Regular,1,5,22,493,10,0.294333333,0.025333333,5415,1
Regular,0,0,13,188,11,0.227777778,0.033333333,327,13
Regular,5,0,1,31,0,0,0,342,-1
Regular,4,0,2,34,0,0,0,286,2
Regular,5,4,8,273,2,0.443253968,0.113888889,599,2
Regular,2,7,66,1513,36,0.353362128,0.019673732,159203,17
Regular,2,0,3,72,1,0,0,6149,-1
Regular,1,0,1,12,0,0,0,1173,2
Regular,3,0,13,272,3,0.32047619,-0.090380952,428,2
Regular,1,0,2,15,5,0,0,394,-1
Regular,0,6,6,170,2,0.4375,0.194166667,699,-1
Regular,1,5,11,244,3,0.282034632,0.019463869,267,4
Regular,0,6,11,255,1,0.437535014,0.210644258,2523,18
Regular,0,4,15,292,7,0.277069805,0.059415584,1207,5
Regular,0,4,18,392,8,0.175757576,0.231818182,463,10
Regular,2,0,1,25,0,0.25,0.05,324,-1
Regular,2,0,1,20,0,0.375,0,130,-1
Regular,2,0,4,97,0,0.446666667,0.266666667,1970,-1
Regular,1,0,6,131,10,0.371693122,0.204365079,1719,-1
Regular,1,5,23,572,9,0.296666667,0.040666667,2028,2
Regular,0,0,11,244,0,0.40075,0.128,402,-1
Regular,0,4,11,209,3,0.472727273,0.04512987,357,-1
Regular,1,0,1,5,0,0,0,1284,1
Regular,3,8,21,534,2,0.465072806,0.074967205,7664,8
Regular,5,9,25,836,2,0.361446044,-0.017063318,2303,1
Regular,1,0,9,431,0,0.264236521,0.044573987,2515,3
Regular,4,0,11,207,0,0.170019724,0.082051282,1104,2
Regular,2,4,9,385,6,0.158730159,0.035714286,282,2
Regular,1,0,3,17,2,0,0,82,-1
Regular,0,4,10,144,2,0.242784993,0.07521645,581,9
Regular,1,0,1,6,0,0,0,1352,1
Regular,0,7,27,627,17,0.437390791,0.069190279,1889,3
Regular,2,4,8,159,1,0.171984127,0.071587302,641,1
Regular,3,0,5,217,1,0.202083333,0.058333333,1467,-1
Regular,4,6,267,7331,96,0.414488733,0.090695912,300370,36
Regular,0,0,1,25,0,0,0,1049,2
Regular,1,0,1,4,0,0,0,1025,3
Regular,4,6,37,1262,6,0.338684239,0.130959993,2867,4
Regular,4,5,10,238,3,0.381322314,0.104214876,2167,5
Regular,1,0,3,17,2,0,0,82,-1
Regular,2,4,3,64,0,0.570238095,0.035714286,444,2
Regular,2,0,6,115,7,0.033333333,0,342,21
Regular,3,0,4,47,0,0.266666667,-0.05,734,4
Regular,1,0,1,8,0,0,0,153,-1
Regular,1,5,12,204,2,0.26875,0.38828125,4637,4
Regular,1,0,3,26,0,0.4,0.1,138,-1
Regular,2,0,3,20,2,0.3125,-0.15625,578,3
Regular,1,6,23,478,23,0.305188246,0.005142332,73371,8
Regular,4,0,14,175,2,0.109183673,0.028401361,221,-1
Regular,1,0,5,100,1,0.264285714,0.04047619,2262,5
Regular,3,2,6,206,0,0.264583333,0.051041667,551,2
Regular,0,4,3,125,0,0.403679654,0.167532468,302,1
Regular,0,0,3,19,1,0,0,96,-1
Regular,1,0,1,11,0,0,0,65,-1
Regular,3,0,5,87,2,0.383333333,0.041666667,612,-1
Regular,1,0,5,43,2,0.777777778,0.75,550,-1
Regular,0,6,6,170,2,0.4375,0.194166667,699,-1
Regular,0,6,6,170,2,0.4375,0.194166667,699,-1
Regular,4,5,28,596,11,0.312830189,0.079734951,25920,14
Regular,1,0,4,92,0,0.3625,0.175,943,1
Regular,1,0,5,157,0,0.366666667,0.05,592,-1
Regular,2,4,1,16,0,0.151515152,0.045454545,133,2
Regular,0,0,4,116,3,0.637445887,-0.03961039,1668,-1
Regular,4,6,76,2009,36,0.566080721,0.139143366,26135,6
Regular,0,0,14,389,5,0.286842105,0.071052632,540,1
Regular,2,0,2,30,1,0.5625,0.25,534,-1
Regular,1,5,35,815,10,0.468599348,0.062212654,144,33
Regular,0,6,5,218,1,0.321038961,0.123549784,293,12
Regular,2,6,19,504,9,0.367599285,0.106198005,294446,19
Regular,3,0,9,181,4,0.253208556,0.088903743,3555,7
Regular,1,8,29,719,2,0.425833333,0.035965368,20654,102
Regular,3,0,3,48,1,0.191666667,0.158333333,319,1
Regular,3,0,2,36,1,0.4,-0.2,307,-1
Regular,2,0,4,46,3,0.575,0.1625,695,4
Regular,0,7,8,279,0,0.321014493,-0.028985507,363,-1
Regular,1,0,5,116,2,0.38,0.08,905,2
Regular,1,5,7,188,9,0.211147186,0.116991342,1668,-1
Regular,3,0,29,492,5,0.415273729,0.099619372,1376,-1
Regular,2,0,4,165,0,0.301948052,0.183766234,4767,-1
Regular,1,0,1,25,0,0.15,0,302,1
Regular,2,0,4,104,0,0.237142857,0.047142857,430,1
Regular,3,5,15,413,0,0.295,0.062083333,2198,1
Regular,1,6,8,253,1,0.317604895,0.086049784,2118,3
Regular,0,4,10,312,0,0.444603175,0.022936508,1984,2
Regular,3,6,50,1380,5,0.435068789,0.049972657,62023,8
Regular,2,7,47,1375,7,0.371732362,0.12614354,3973,2
Regular,9,0,4,98,0,0.179166667,0.045833333,472,2
Regular,0,0,2,12,0,0.5,0.5,663,3
Regular,3,6,50,1380,5,0.435068789,0.049972657,62023,8
Regular,3,5,19,413,9,0.249151139,-0.053084886,1896,1
Regular,2,0,6,134,0,0.775757576,0.512121212,2185,5
Regular,4,6,113,3115,32,0.347544218,0.026303693,37721,24
Regular,0,0,1,10,0,0,0,156,1
Regular,0,0,3,19,1,0,0,97,1
Regular,1,4,1,38,2,0.2125,0,261,1
Regular,0,0,4,81,2,0,0,6806,7
Regular,3,0,5,49,2,0.44375,0.09375,160,1
Regular,5,7,171,5479,15,0.435866258,0.122167361,64399,36
Regular,2,0,2,15,1,0,0,117,1
Regular,20,0,4,90,7,0.133333333,0.033333333,745,3
Regular,0,0,24,468,4,0.306032548,0.080976431,100,11
Regular,1,0,1,10,0,0,0,20873,9
Regular,5,4,1,33,0,0,0,515,-1
Regular,2,0,2,22,0,0,0,270,-1
Regular,0,6,16,438,8,0.353119048,0.050115079,681,-1
Regular,4,5,10,238,3,0.381322314,0.104214876,2167,5
Regular,1,0,29,472,2,0.508558923,0.170739899,11323,-1
Regular,2,0,1,20,0,0.375,0,130,-1
Regular,1,0,11,393,0,0.414824561,0.174868421,583,6
Regular,0,3,1,30,2,0,0,56,4
Regular,2,0,2,23,3,0,0,137,2
Regular,2,0,3,35,1,0.42,0.133333333,17,2
Regular,2,2,37,974,12,0.371910656,0.092012276,2570,-1
Regular,1,4,17,435,11,0.274285714,0.117142857,2478,-1
Regular,3,3,5,97,0,0.444444444,0.083333333,654,2
Regular,3,3,5,97,0,0.444444444,0.083333333,654,2
Regular,1,0,23,787,0,0.457598846,0.12287013,544,5
Regular,1,0,1,5,0,0,0,107,-1
Regular,2,0,1,9,0,0,0,428,1
Regular,1,0,7,187,0,0.56372549,0.25,1859,2
Regular,0,0,9,263,4,0.506767677,0.103459596,1867,3
Regular,1,8,33,876,72,0.413558851,0.113015532,52135,10
Regular,3,0,1,8,0,0,0,387,-1
Regular,0,0,24,468,4,0.306032548,0.080976431,100,11
Regular,1,0,3,47,0,0,0,862,-1
Regular,4,4,7,244,2,0.404411765,0.073039216,1119,8
Regular,1,0,3,49,8,0.55462963,0.048148148,463,3
Regular,1,0,1,5,0,0,0,1284,1
Regular,0,0,2,81,0,0.266666667,0.094444444,484,-1
Regular,1,0,17,525,0,0.417714286,0.051174603,58132,22
Regular,0,7,12,427,0,0.513703704,0.156820988,1719,24
Regular,0,0,22,660,0,0.373527285,0.031695057,16554,13
Regular,2,0,3,76,2,0.16,0.02,234,-1
Regular,1,0,1,7,0,0,0,2897,-1
Regular,1,0,4,22,1,0,0,64,2
Regular,1,8,3,52,0,0.53,-0.01,596,-1
Regular,3,0,5,217,1,0.202083333,0.058333333,1467,-1
Regular,1,0,3,49,3,0.233333333,-0.1,445,-1
Regular,2,5,46,982,8,0.434885204,0.107641466,22288,28
Regular,9,0,12,371,6,0.531190476,0.190178571,12414,4
Regular,3,0,29,492,5,0.415273729,0.099619372,1376,-1
Regular,2,0,4,78,1,0.366666667,-0.033333333,587,1
Regular,1,0,1,17,0,0.425,0.25,1399,3
Regular,2,6,19,504,9,0.367599285,0.106198005,294446,19
Regular,2,4,12,193,3,0.287857143,0.105,321,1
Regular,0,0,3,19,1,0,0,97,1
Regular,1,0,9,165,3,0.490196078,-0.043627451,146,-1
Regular,2,6,35,640,12,0.238095238,0.070779221,2641,24
Regular,1,0,5,48,2,0,0,1849,9
Regular,1,0,3,44,2,0,0,240,-1
Regular,1,0,19,473,6,0.400308642,0.019135802,1242,-1
Regular,1,0,4,74,0,0.375,0.375,240,-1
Regular,1,0,29,472,2,0.508558923,0.170739899,11323,-1
Regular,3,2,3,59,0,0.388690476,-0.114285714,772,-1
Regular,2,0,9,154,5,0.501190476,0.030952381,Not Available,1
Regular,1,0,1,22,0,0.2,0.175,792,-1
Regular,1,0,3,83,0,0.476190476,0.022222222,200,-1
Regular,1,0,12,165,0,0.401785714,0.114285714,1356,-1
Regular,7,0,2,21,0,0,0,Not Available,-1
Regular,3,6,50,1380,5,0.435068789,0.049972657,62023,8
Regular,1,10,43,1400,17,0.300029271,0.070001867,434,28
Regular,1,0,4,74,0,0.375,0.375,240,-1
Regular,4,0,8,166,1,0.45275974,0.029220779,2072,1
Regular,0,0,18,325,12,0.300925926,0.079166667,266,-1
Regular,1,6,15,345,14,0.342499278,0.107551948,3538,3
Regular,1,0,7,87,2,0.05,-0.05,Not Available,-1
Regular,2,0,3,49,0,0,0.1,1660,1
Regular,4,0,14,175,2,0.109183673,0.028401361,221,-1
Regular,2,0,10,266,1,0.307440476,0.061383929,13233,1
Regular,3,4,20,507,6,0.399550011,0.103403395,22903,10
Regular,1,0,7,65,2,0.3,0.0125,43,1
Regular,2,0,14,326,4,0.301111111,0.106666667,240,5
Regular,1,6,35,788,20,0.388570307,0.053569324,163643,67
Regular,1,0,2,92,1,0.337563131,0.070643939,347,2
Regular,1,3,3,36,0,0.071428571,-0.023809524,729,-1
Regular,1,0,1,11,0,0.1,0,216,17
Regular,1,0,1,18,0,0.166666667,0,5319,-1
Regular,2,0,1,11,0,0,0,183,-1
Regular,6,0,8,139,2,0.235606061,0.045454545,430,-1
Regular,2,0,3,76,2,0.16,0.02,234,-1
Regular,0,7,27,637,3,0.28236162,0.042906746,1367,4
Regular,3,4,8,261,1,0.409186508,0.12702381,2458,3
Regular,3,0,5,104,3,0.369047619,0.135714286,625,3
Regular,1,0,14,419,3,0.150698052,0.054334416,1945,8
Regular,0,0,3,81,1,0.39,0.033333333,711,-1
Regular,0,0,19,400,3,0.356160506,0.151813704,2255,1
Regular,1,0,5,48,2,0,0,1849,9
Regular,2,0,3,41,2,0,0,115,-1
Regular,1,10,43,1400,17,0.300029271,0.070001867,434,28
Regular,2,0,4,97,0,0.380952381,0.054112554,2471,-1
Regular,0,4,10,312,0,0.444603175,0.022936508,1984,2
Regular,10,8,23,794,11,0.327044895,0.066090875,17830,19
Regular,1,4,10,511,0,0.380753968,0.03106261,8975,1
Regular,1,0,3,22,1,0,0,179,3
Regular,0,5,7,85,4,0.582142857,0.253571429,18751,9
Regular,4,0,3,72,1,0.277619048,0.231428571,1445,-1
Regular,1,0,1,8,0,0,0,3041,2
Regular,4,6,28,886,12,0.230272109,0.03622449,9079,7
Regular,1,0,4,120,0,0.411458333,0.135416667,16592,4
Regular,1,6,10,323,5,0.278070175,0.096491228,1570,10
Regular,0,2,4,761,0,0.387780112,0.099562325,175,1
Regular,2,0,3,24,0,1,0,319,-1
Regular,0,0,3,19,1,0,0,142,2
Regular,2,4,24,685,3,0.417270202,0.133600108,61709,13
Regular,5,4,1,42,0,0,0,332,-1
Regular,1,0,3,64,1,0.536868687,0.211616162,171,1
Regular,1,0,1,22,0,0.5,-0.1875,507,-1
Regular,0,0,2,10,0,0.5,0.5,215,3
Regular,4,0,1,57,0,0,0,613,-1
Regular,4,6,113,3115,32,0.347544218,0.026303693,37721,24
Regular,1,8,3,52,0,0.53,-0.01,596,-1
Regular,4,0,11,207,0,0.170019724,0.082051282,1104,2
Regular,1,8,74,2050,6,0.453655286,0.055621352,656,1
Regular,1,5,28,631,16,0.191359541,-0.009889435,10520,2
Regular,3,2,3,59,0,0.388690476,-0.114285714,772,-1
Regular,1,5,13,444,0,0.337076991,0.191377834,2507,1
Regular,1,0,2,11,1,0,0,120,-1
Regular,3,0,8,106,2,0.596428571,0.125,163,-1
Regular,2,5,14,383,2,0.235314685,0.167132867,560,1
Regular,1,12,31,505,20,0.417417683,0.004312607,1075,-1
Regular,3,13,60,1681,28,0.426283161,0.117715433,2506,41
Regular,1,5,12,258,7,0.284126984,0.057142857,62069,15
Regular,1,0,3,36,1,0.75,0,251,1
Regular,2,0,2,49,1,0.55,0.05,107,-1
Regular,1,0,4,92,0,0.3625,0.175,943,1
Regular,2,8,53,1184,23,0.305140415,0.07480464,320,26
Regular,9,0,4,84,1,0.452380952,-0.171428571,340,-1
Regular,1,0,5,101,5,0.35530303,-0.002272727,5128,-1
Regular,1,0,4,145,0,0.32534965,0.06048951,1114,3
Regular,1,0,7,213,3,0.459943182,0.176420455,1934,8
Regular,2,7,7,165,1,0.355411255,0.045670996,431,3
Regular,0,0,2,28,1,0.5,0,1074,-1
Regular,0,4,8,258,4,0.308730159,0.219345238,2383,1
Regular,9,9,75,2106,20,0.386641174,0.09029786,3197,1
Regular,1,0,11,393,0,0.414824561,0.174868421,583,6
Regular,2,5,15,295,2,0.261666667,0.043,80,6
Regular,0,0,3,81,1,0.39,0.033333333,711,-1
Regular,1,4,7,306,0,0.154571429,-0.002857143,5269,1
Regular,1,4,2,37,9,0.625,0.65,10770,4
Regular,4,0,1,19,0,0,0,532,1
Regular,1,8,41,925,42,0.25188172,0.037096774,181226,42
Regular,2,0,23,464,5,0.366312741,0.129890605,16643,5
Regular,1,6,15,419,3,0.375662879,0.118714489,1760,2
Regular,0,4,23,471,6,0.250338915,0.005781499,460,17
Regular,9,14,113,2559,9,0.385500291,0.148730855,2454,2
Regular,2,5,31,600,10,0.304336043,0.036822493,1425,5
Regular,5,0,7,376,1,0.404827305,0.029647628,11248,5
Regular,4,4,15,370,3,0.341666667,0.113095238,2550,3
Regular,0,0,3,43,0,0.204166667,0.0125,653,-1
Regular,2,0,3,41,2,0,0,115,-1
Regular,1,0,2,64,1,0.511111111,0.083333333,554,4
Regular,2,5,6,147,8,0.33974359,0.125641026,802,4
Regular,3,5,5,162,5,0.612840136,0.205867347,11477,1
Regular,2,4,8,445,2,0.323065476,0.028738839,10012,3
Regular,1,4,22,601,1,0.363871367,0.022385591,13532,-1
Regular,2,5,17,515,22,0.279679144,0.046011586,73747,23
Regular,0,4,18,392,8,0.175757576,0.231818182,463,10
Regular,2,0,4,97,0,0.446666667,0.266666667,1970,-1
Regular,0,0,3,16,1,0,0,101,-1
Regular,0,0,3,16,1,0,0,101,-1
Regular,1,0,5,48,2,0,0,1849,9
Regular,0,0,1,25,0,0,0,1049,2
Regular,0,0,3,16,1,0,0,101,-1
Regular,1,0,4,145,0,0.32534965,0.06048951,1114,3
Regular,2,0,5,119,1,0.3125,-0.05,283,-1
Regular,2,0,2,40,4,0.066666667,0,401,3
Regular,3,0,1,8,0,0,0,387,-1
Regular,1,6,15,419,3,0.375662879,0.118714489,1760,2
Regular,3,5,21,770,3,0.442292757,0.13487013,1192,2
Regular,3,0,2,51,0,0.285714286,-0.1,614,2
Regular,1,0,3,31,1,0,0,76,1
Regular,2,0,4,63,2,0.166666667,0.083333333,184,-1
Regular,2,0,4,97,0,0.380952381,0.054112554,2471,-1
Regular,3,3,5,97,0,0.444444444,0.083333333,654,2
Regular,3,0,1,23,1,0.1,0,393,3
Regular,1,0,19,473,6,0.400308642,0.019135802,1242,-1
Regular,2,3,4,137,1,0.387371795,0.04275641,612,7
Regular,2,0,4,28,0,0.625,0.175,767,3
Regular,0,7,5,217,24,0.532142857,0.128030303,1200,1
Regular,2,0,2,41,0,0.24,0.02,219,4
Regular,3,0,29,492,5,0.415273729,0.099619372,1376,-1
Regular,0,0,3,28,1,0.454545455,0.136363636,466,-1
Regular,1,3,39,801,21,0.310434995,0.076625122,2671,4
Regular,7,9,74,2704,9,0.374696931,0.095800054,25060,7
Regular,3,4,8,261,1,0.409186508,0.12702381,2458,3
Regular,2,0,2,54,0,0.333333333,0.166666667,266,-1
Regular,1,0,9,431,0,0.264236521,0.044573987,2515,3
Regular,1,0,1,6,0,0.54,0.16,116,1
Regular,2,0,6,123,4,0.02,0,4194,3
Regular,3,5,4,100,1,0.638888889,0.277777778,295,-1
Regular,2,0,2,24,0,0.7,0,198,2
Regular,10,8,23,794,11,0.327044895,0.066090875,17830,19
Regular,1,5,30,729,17,0.325924479,0.078372396,156429,158
Regular,1,0,3,42,2,0,0,112,-1
Regular,0,0,8,129,0,0.357575758,0.102272727,275,2
Regular,0,0,12,291,8,0.329583333,0.100984848,194,-1
Regular,3,0,1,10,0,0,0,106,-1
Regular,1,0,5,39,0,0.5,0,165,-1
Regular,0,0,12,291,8,0.329583333,0.100984848,194,-1
Regular,1,0,2,14,2,0,0,129,-1
Regular,1,0,0,0,0,0,0,297,-1
Regular,2,0,4,78,1,0.366666667,-0.033333333,587,1
Regular,1,0,22,601,4,0.528492063,0.140555556,22016,7
Regular,2,0,3,41,2,0,0,115,-1
Regular,0,0,10,316,4,0.46959707,0.120970696,2502,1
Regular,1,8,29,719,2,0.425833333,0.035965368,20654,102
Regular,1,0,5,132,1,0.468333333,0.1725,391,3
Regular,4,5,4,114,2,0.125,0.125,503,6
Regular,1,0,1,5,0,0,0,1284,1
Regular,4,6,113,3115,32,0.347544218,0.026303693,37721,24
Regular,0,7,12,427,0,0.513703704,0.156820988,1719,24
Regular,2,0,3,57,0,0.271875,-0.015625,4390,4
Regular,1,0,6,152,7,0.227272727,0.068181818,752,2
Regular,8,4,18,420,2,0.329310345,0.090987461,1133,3
Regular,2,0,3,51,2,0,0,152,-1
Regular,2,4,8,58,1,0.25,0.25,973,4
Regular,1,0,1,7,0,0,0,103,1
Regular,1,0,1,6,0,0,0,1081,-1
Regular,1,5,17,406,5,0.261100132,0.03698946,1046,3
Regular,2,0,1,8,0,0,0,398,-1
Regular,2,0,3,25,2,0,0,188,2
Regular,0,0,9,170,4,0.319871795,0.040384615,756,3
Regular,1,0,1,4,0,0,0,78,-1
Regular,1,4,22,601,1,0.363871367,0.022385591,13532,-1
Regular,0,4,9,203,6,0.336538462,0.065384615,905,2
Regular,2,4,12,193,3,0.287857143,0.105,321,1
Regular,6,0,8,139,2,0.235606061,0.045454545,430,-1
Regular,5,5,4,65,1,0.175,-0.025,502,-1
Regular,0,5,2,28,0,0,0,89615,82
Regular,0,2,5,142,0,0.196153846,0.066666667,325,-1
Regular,3,0,7,64,2,0.7,0.05,499,-1
Regular,5,5,2,24,1,0.3,0.2,160,-1
Regular,1,0,5,157,0,0.366666667,0.05,592,-1
Regular,0,7,4,332,8,0.474879227,0.078019324,1407,3
Regular,3,0,8,149,7,0.339160839,0.147902098,233,3
Regular,0,0,3,28,1,0.454545455,0.136363636,466,-1
Regular,0,0,4,85,3,0.5,-0.2,501,2
Regular,1,0,6,48,2,0.393333333,0.034166667,68,1
Regular,0,0,12,226,0,0.391396104,0.153111472,4008,-1
Regular,4,7,2,56,35,0.425,0,3026,2
Regular,1,8,29,719,2,0.425833333,0.035965368,20654,102
Regular,2,0,14,224,1,0.303205128,0.021153846,558,2
Regular,1,0,9,431,0,0.264236521,0.044573987,2515,3
Regular,2,0,14,224,1,0.303205128,0.021153846,558,2
Regular,2,0,4,54,3,0.54,0.16,154,1
Regular,2,0,4,97,0,0.446666667,0.266666667,1970,-1
Regular,175,5,4,73,9,0.2,-0.05,6086,7
Regular,2,0,1,53,0,0.033333333,0,233,1
Regular,1,0,3,29,1,0,0,744,3
